Suite/Test/Step Name,Browser,Description,Tag,Start time,End time,Duration,Status
"if (tipeLayanan == ""Replacement"")",Chrome 136.0.0.0,,,2025-05-20 11:01:41,2025-05-20 11:01:41,0.205s,PASSED
"if (tipeLayanan == ""Replacement"" && reasonReplace != ""Hilang"" || tipeLayanan == ""Upgrade Sim Card"")",Chrome 136.0.0.0,,,2025-05-20 11:01:41,2025-05-20 11:01:42,1.597s,PASSED
"callTestCase(findTestCase(""Library/LIB003 Select from Dropdown""), [""selectionName"":""nikCheckStatus"", ""selectedOption"":nikCheckStatus], STOP_ON_FAILURE)",Chrome 136.0.0.0,,,2025-05-20 11:01:42,2025-05-20 11:01:43,0.826s,PASSED
"callTestCase(findTestCase(""Library/LIB003 Select from Dropdown""), [""selectionName"":""nameCheckStatus"", ""selectedOption"":nameCheckStatus], STOP_ON_FAILURE)",Chrome 136.0.0.0,,,2025-05-20 11:01:43,2025-05-20 11:01:44,0.763s,PASSED
"callTestCase(findTestCase(""Library/LIB003 Select from Dropdown""), [""selectionName"":""cardImageCheckStatus"", ""selectedOption"":ValidationImage], STOP_ON_FAILURE)",Chrome 136.0.0.0,,,2025-05-20 11:01:44,2025-05-20 11:01:45,0.816s,PASSED
"callTestCase(findTestCase(""Library/LIB003 Select from Dropdown""), [""selectionName"":""selfieImageCheckStatus"", ""selectedOption"":ValidationImage], STOP_ON_FAILURE)",Chrome 136.0.0.0,,,2025-05-20 11:01:45,2025-05-20 11:01:46,0.821s,PASSED
"callTestCase(findTestCase(""Library/LIB003 Select from Dropdown""), [""selectionName"":""signatureCheckStatus"", ""selectedOption"":ValidationImage], STOP_ON_FAILURE)",Chrome 136.0.0.0,,,2025-05-20 11:01:46,2025-05-20 11:01:46,0.821s,PASSED
"click(findTestObject(""General/obj contains"", [""obj"":""button"", ""attr"":""text()"", ""val"":""Capture""]))",Chrome 136.0.0.0,,,2025-05-20 11:01:46,2025-05-20 11:01:47,0.679s,PASSED
additionalKeyword.allowBrowserPermission(),Chrome 136.0.0.0,,,2025-05-20 11:01:47,2025-05-20 11:01:55,8.218s,PASSED
"click(findTestObject(""Spesific/btn Capturephoto""))",Chrome 136.0.0.0,,,2025-05-20 11:01:55,2025-05-20 11:01:56,0.309s,PASSED
"click(findTestObject(""General/obj contains"", [""obj"":""button"", ""attr"":""text()"", ""val"":""Save and Exit""]))",Chrome 136.0.0.0,,,2025-05-20 11:01:56,2025-05-20 11:01:56,0.349s,PASSED
"callTestCase(findTestCase(""Library/LIB003 Select from Dropdown""), [""selectionName"":""videoCallStatus"", ""selectedOption"":videoCallStatus], STOP_ON_FAILURE)",Chrome 136.0.0.0,,,2025-05-20 11:01:56,2025-05-20 11:01:59,3.293s,PASSED
"setText(findTestObject(""General/obj"", [""obj"":""textarea"", ""attr"":""@formcontrolname"", ""val"":""note""]), ""testing"")",Chrome 136.0.0.0,,,2025-05-20 11:01:59,2025-05-20 11:02:00,0.456s,PASSED
takeFullPageScreenshot(),Chrome 136.0.0.0,,,2025-05-20 11:02:00,2025-05-20 11:02:02,2.559s,PASSED
"click(findTestObject(""General/obj contains"", [""obj"":""button"", ""attr"":""text()"", ""val"":""Save""]))",Chrome 136.0.0.0,,,2025-05-20 11:02:02,2025-05-20 11:02:03,0.308s,PASSED
takeFullPageScreenshot(),Chrome 136.0.0.0,,,2025-05-20 11:02:03,2025-05-20 11:02:05,2.394s,PASSED
"click(findTestObject(""General/obj contains"", [""obj"":""button"", ""attr"":""text()"", ""val"":""Back""]))",Chrome 136.0.0.0,,,2025-05-20 11:02:05,2025-05-20 11:02:09,4.199s,PASSED
takeScreenshot(),Chrome 136.0.0.0,,,2025-05-20 11:02:09,2025-05-20 11:02:09,0.306s,PASSED
