Suite/Test/Step Name,Browser,Description,Tag,Start time,End time,Duration,Status
"callTestCase(findTestCase(""Library/LIB003 Select from Dropdown""), [""selectionName"":""nameCheckStatus"", ""selectedOption"":nameCheckStatus], STOP_ON_FAILURE)",Chrome 136.0.0.0,,,2025-05-19 10:56:06,2025-05-19 10:56:07,0.802s,PASSED
"callTestCase(findTestCase(""Library/LIB003 Select from Dropdown""), [""selectionName"":""cardImageCheckStatus"", ""selectedOption"":ValidationImage], STOP_ON_FAILURE)",Chrome 136.0.0.0,,,2025-05-19 10:56:07,2025-05-19 10:56:07,0.810s,PASSED
"callTestCase(findTestCase(""Library/LIB003 Select from Dropdown""), [""selectionName"":""selfieImageCheckStatus"", ""selectedOption"":ValidationImage], STOP_ON_FAILURE)",Chrome 136.0.0.0,,,2025-05-19 10:56:07,2025-05-19 10:56:08,0.808s,PASSED
"callTestCase(findTestCase(""Library/LIB003 Select from Dropdown""), [""selectionName"":""iccidImageCheckStatus"", ""selectedOption"":ValidationImage], STOP_ON_FAILURE)",Chrome 136.0.0.0,,,2025-05-19 10:56:08,2025-05-19 10:56:09,0.842s,PASSED
"callTestCase(findTestCase(""Library/LIB003 Select from Dropdown""), [""selectionName"":""signatureCheckStatus"", ""selectedOption"":ValidationImage], STOP_ON_FAILURE)",Chrome 136.0.0.0,,,2025-05-19 10:56:09,2025-05-19 10:56:10,0.802s,PASSED
"click(findTestObject(""General/obj contains"", [""obj"":""button"", ""attr"":""text()"", ""val"":""Capture""]))",Chrome 136.0.0.0,,,2025-05-19 10:56:10,2025-05-19 10:56:10,0.435s,PASSED
additionalKeyword.allowBrowserPermission(),Chrome 136.0.0.0,,,2025-05-19 10:56:10,2025-05-19 10:56:19,8.233s,PASSED
"click(findTestObject(""Spesific/btn Capturephoto""))",Chrome 136.0.0.0,,,2025-05-19 10:56:19,2025-05-19 10:56:19,0.405s,PASSED
"click(findTestObject(""General/obj contains"", [""obj"":""button"", ""attr"":""text()"", ""val"":""Save and Exit""]))",Chrome 136.0.0.0,,,2025-05-19 10:56:19,2025-05-19 10:56:19,0.386s,PASSED
"callTestCase(findTestCase(""Library/LIB003 Select from Dropdown""), [""selectionName"":""videoCallStatus"", ""selectedOption"":videoCallStatus], STOP_ON_FAILURE)",Chrome 136.0.0.0,,,2025-05-19 10:56:19,2025-05-19 10:56:27,7.382s,PASSED
"setText(findTestObject(""General/obj"", [""obj"":""textarea"", ""attr"":""@formcontrolname"", ""val"":""note""]), ""testing"")",Chrome 136.0.0.0,,,2025-05-19 10:56:27,2025-05-19 10:56:27,0.487s,PASSED
takeFullPageScreenshot(),Chrome 136.0.0.0,,,2025-05-19 10:56:27,2025-05-19 10:56:30,2.701s,PASSED
"click(findTestObject(""General/obj contains"", [""obj"":""button"", ""attr"":""text()"", ""val"":""Save""]))",Chrome 136.0.0.0,,,2025-05-19 10:56:30,2025-05-19 10:56:30,0.427s,PASSED
takeFullPageScreenshot(),Chrome 136.0.0.0,,,2025-05-19 10:56:30,2025-05-19 10:56:33,2.733s,PASSED
"click(findTestObject(""General/obj contains"", [""obj"":""button"", ""attr"":""text()"", ""val"":""Back""]))",Chrome 136.0.0.0,,,2025-05-19 10:56:33,2025-05-19 10:56:43,9.966s,PASSED
takeScreenshot(),Chrome 136.0.0.0,,,2025-05-19 10:56:43,2025-05-19 10:56:43,0.293s,PASSED
,,,,,,,
Test Cases/Main TC/XLC Approval/XLCO003b Reject transaction,Chrome 136.0.0.0,,,2025-05-19 10:56:43,2025-05-19 10:57:24,40.180s,PASSED
"callTestCase(findTestCase(""Main TC/XLC Approval/XLCO001 Filter based on TicketID""), [""ApplicationID"":applicationID, ""serviceType"":""Reactivation"", ""channel"":""XL CENTER""], STOP_ON_FAILURE)",Chrome 136.0.0.0,,,2025-05-19 10:56:44,2025-05-19 10:57:01,17.448s,PASSED
"scrollToElement(findTestObject(""General/obj contains"", [""obj"":""img"", ""attr"":""@src"", ""val"":""eye""]), 5)",Chrome 136.0.0.0,,,2025-05-19 10:57:01,2025-05-19 10:57:06,4.540s,PASSED
"click(findTestObject(""General/obj contains"", [""obj"":""img"", ""attr"":""@src"", ""val"":""eye""]))",Chrome 136.0.0.0,,,2025-05-19 10:57:06,2025-05-19 10:57:06,0.311s,PASSED
takeFullPageScreenshot(),Chrome 136.0.0.0,,,2025-05-19 10:57:06,2025-05-19 10:57:07,0.900s,PASSED
"click(findTestObject(""General/obj contains"", [""obj"":""button"", ""attr"":""text()"", ""val"":""Reject""]))",Chrome 136.0.0.0,,,2025-05-19 10:57:07,2025-05-19 10:57:10,3.243s,PASSED
"click(findTestObject(""General/obj"", [""obj"":""p-multiselect"", ""attr"":""@formcontrolname"", ""val"":""reason""]))",Chrome 136.0.0.0,,,2025-05-19 10:57:10,2025-05-19 10:57:11,0.875s,PASSED
"click(findTestObject(""General/p-multiselectitem"", [""idx"":1]))",Chrome 136.0.0.0,,,2025-05-19 10:57:11,2025-05-19 10:57:12,0.363s,PASSED
"check(findTestObject(""General/p-multiselectitem"", [""idx"":3]))",Chrome 136.0.0.0,,,2025-05-19 10:57:12,2025-05-19 10:57:12,0.348s,PASSED
"check(findTestObject(""General/p-multiselectitem"", [""idx"":5]))",Chrome 136.0.0.0,,,2025-05-19 10:57:12,2025-05-19 10:57:12,0.404s,PASSED
"click(findTestObject(""General/obj"", [""obj"":""p-multiselect"", ""attr"":""@formcontrolname"", ""val"":""reason""]))",Chrome 136.0.0.0,,,2025-05-19 10:57:12,2025-05-19 10:57:13,0.333s,PASSED
takeScreenshot(),Chrome 136.0.0.0,,,2025-05-19 10:57:13,2025-05-19 10:57:13,0.358s,PASSED
"click(findTestObject(""Spesific/btn Reject inpopup""))",Chrome 136.0.0.0,,,2025-05-19 10:57:13,2025-05-19 10:57:13,0.324s,PASSED
"waitForElementVisible(findTestObject(""General/obj"", [""obj"":""div"", ""attr"":""@class"", ""val"":""topic""]), 8)",Chrome 136.0.0.0,,,2025-05-19 10:57:13,2025-05-19 10:57:22,9.083s,PASSED
takeScreenshot(),Chrome 136.0.0.0,,,2025-05-19 10:57:22,2025-05-19 10:57:23,0.332s,PASSED
"click(findTestObject(""General/obj contains"", [""obj"":""button"", ""attr"":""text()"", ""val"":""Back""]))",Chrome 136.0.0.0,,,2025-05-19 10:57:23,2025-05-19 10:57:23,0.511s,PASSED
takeScreenshot(),Chrome 136.0.0.0,,,2025-05-19 10:57:23,2025-05-19 10:57:24,0.303s,PASSED
