Suite/Test/Step Name,Browser,Description,Tag,Start time,End time,Duration,Status
"callTestCase(findTestCase(""Library/LIB003 Select from Dropdown""), [""selectionName"":""nameCheckStatus"", ""selectedOption"":nameCheckStatus], STOP_ON_FAILURE)",Chrome 136.0.0.0,,,2025-05-20 11:26:38,2025-05-20 11:26:39,0.867s,PASSED
"callTestCase(findTestCase(""Library/LIB003 Select from Dropdown""), [""selectionName"":""cardImageCheckStatus"", ""selectedOption"":ValidationImage], STOP_ON_FAILURE)",Chrome 136.0.0.0,,,2025-05-20 11:26:39,2025-05-20 11:26:40,0.829s,PASSED
"callTestCase(findTestCase(""Library/LIB003 Select from Dropdown""), [""selectionName"":""selfieImageCheckStatus"", ""selectedOption"":ValidationImage], STOP_ON_FAILURE)",Chrome 136.0.0.0,,,2025-05-20 11:26:40,2025-05-20 11:26:41,0.787s,PASSED
"callTestCase(findTestCase(""Library/LIB003 Select from Dropdown""), [""selectionName"":""iccidImageCheckStatus"", ""selectedOption"":ValidationImage], STOP_ON_FAILURE)",Chrome 136.0.0.0,,,2025-05-20 11:26:41,2025-05-20 11:26:42,0.747s,PASSED
"callTestCase(findTestCase(""Library/LIB003 Select from Dropdown""), [""selectionName"":""signatureCheckStatus"", ""selectedOption"":ValidationImage], STOP_ON_FAILURE)",Chrome 136.0.0.0,,,2025-05-20 11:26:42,2025-05-20 11:26:43,0.867s,PASSED
"click(findTestObject(""General/obj contains"", [""obj"":""button"", ""attr"":""text()"", ""val"":""Capture""]))",Chrome 136.0.0.0,,,2025-05-20 11:26:43,2025-05-20 11:26:43,0.531s,PASSED
additionalKeyword.allowBrowserPermission(),Chrome 136.0.0.0,,,2025-05-20 11:26:43,2025-05-20 11:26:51,8.215s,PASSED
"click(findTestObject(""Spesific/btn Capturephoto""))",Chrome 136.0.0.0,,,2025-05-20 11:26:51,2025-05-20 11:26:52,0.486s,PASSED
"click(findTestObject(""General/obj contains"", [""obj"":""button"", ""attr"":""text()"", ""val"":""Save and Exit""]))",Chrome 136.0.0.0,,,2025-05-20 11:26:52,2025-05-20 11:26:52,0.403s,PASSED
"callTestCase(findTestCase(""Library/LIB003 Select from Dropdown""), [""selectionName"":""videoCallStatus"", ""selectedOption"":videoCallStatus], STOP_ON_FAILURE)",Chrome 136.0.0.0,,,2025-05-20 11:26:52,2025-05-20 11:27:00,7.349s,PASSED
"setText(findTestObject(""General/obj"", [""obj"":""textarea"", ""attr"":""@formcontrolname"", ""val"":""note""]), ""testing"")",Chrome 136.0.0.0,,,2025-05-20 11:27:00,2025-05-20 11:27:00,0.456s,PASSED
takeFullPageScreenshot(),Chrome 136.0.0.0,,,2025-05-20 11:27:00,2025-05-20 11:27:03,2.632s,PASSED
"click(findTestObject(""General/obj contains"", [""obj"":""button"", ""attr"":""text()"", ""val"":""Save""]))",Chrome 136.0.0.0,,,2025-05-20 11:27:03,2025-05-20 11:27:03,0.355s,PASSED
takeFullPageScreenshot(),Chrome 136.0.0.0,,,2025-05-20 11:27:03,2025-05-20 11:27:05,2.418s,PASSED
"click(findTestObject(""General/obj contains"", [""obj"":""button"", ""attr"":""text()"", ""val"":""Back""]))",Chrome 136.0.0.0,,,2025-05-20 11:27:05,2025-05-20 11:27:14,8.735s,PASSED
takeScreenshot(),Chrome 136.0.0.0,,,2025-05-20 11:27:14,2025-05-20 11:27:14,0.303s,PASSED
