Suite/Test/Step Name,Browser,Description,Tag,Start time,End time,Duration,Status
"click(findTestObject(""General/obj contains"", [""obj"":""button"", ""attr"":""text()"", ""val"":""Search""]))",Chrome 136.0.0.0,,,2025-05-20 11:19:21,2025-05-20 11:19:22,0.427s,PASSED
takeScreenshot(),Chrome 136.0.0.0,,,2025-05-20 11:19:22,2025-05-20 11:19:22,0.304s,PASSED
,,,,,,,
Test Cases/Main TC/XLC Approval/XLCO002b Update and verification Data Replacement,Chrome 136.0.0.0,,,2025-05-20 11:19:22,2025-05-20 11:19:57,34.942s,PASSED
delay(2),Chrome 136.0.0.0,,,2025-05-20 11:19:23,2025-05-20 11:19:25,2.027s,PASSED
"scrollToElement(findTestObject(""General/obj contains"", [""obj"":""img"", ""attr"":""@src"", ""val"":""eye""]), 5)",Chrome 136.0.0.0,,,2025-05-20 11:19:25,2025-05-20 11:19:25,0.225s,PASSED
"click(findTestObject(""General/obj contains"", [""obj"":""img"", ""attr"":""@src"", ""val"":""eye""]))",Chrome 136.0.0.0,,,2025-05-20 11:19:25,2025-05-20 11:19:26,0.323s,PASSED
takeFullPageScreenshot(),Chrome 136.0.0.0,,,2025-05-20 11:19:26,2025-05-20 11:19:27,1.339s,PASSED
"click(findTestObject(""General/obj contains"", [""obj"":""button"", ""attr"":""text()"", ""val"":""Update Data""]))",Chrome 136.0.0.0,,,2025-05-20 11:19:27,2025-05-20 11:19:31,3.749s,PASSED
"setText(findTestObject(""General/obj"", [""obj"":""input"", ""attr"":""@formcontrolname"", ""val"":""newICCID""]), newICCID)",Chrome 136.0.0.0,,,2025-05-20 11:19:31,2025-05-20 11:19:31,0.492s,PASSED
"tipeLayanan = getText(findTestObject(""Spesific/3. XLC Approval/textfield tipeLayanan""))",Chrome 136.0.0.0,,,2025-05-20 11:19:31,2025-05-20 11:19:31,0.243s,PASSED
reasonReplace = <not implemented yet for class: org.codehaus.groovy.ast.expr.EmptyExpression>,Chrome 136.0.0.0,,,2025-05-20 11:19:31,2025-05-20 11:19:31,0.000s,PASSED
"if (tipeLayanan == ""Replacement"")",Chrome 136.0.0.0,,,2025-05-20 11:19:31,2025-05-20 11:19:31,0.000s,PASSED
"if (tipeLayanan == ""Replacement"" && reasonReplace != ""Hilang"" || tipeLayanan == ""Upgrade Sim Card"")",Chrome 136.0.0.0,,,2025-05-20 11:19:31,2025-05-20 11:19:33,1.700s,PASSED
"callTestCase(findTestCase(""Library/LIB003 Select from Dropdown""), [""selectionName"":""nikCheckStatus"", ""selectedOption"":nikCheckStatus], STOP_ON_FAILURE)",Chrome 136.0.0.0,,,2025-05-20 11:19:33,2025-05-20 11:19:34,0.849s,PASSED
"callTestCase(findTestCase(""Library/LIB003 Select from Dropdown""), [""selectionName"":""nameCheckStatus"", ""selectedOption"":nameCheckStatus], STOP_ON_FAILURE)",Chrome 136.0.0.0,,,2025-05-20 11:19:34,2025-05-20 11:19:35,0.855s,PASSED
"callTestCase(findTestCase(""Library/LIB003 Select from Dropdown""), [""selectionName"":""cardImageCheckStatus"", ""selectedOption"":ValidationImage], STOP_ON_FAILURE)",Chrome 136.0.0.0,,,2025-05-20 11:19:35,2025-05-20 11:19:36,0.781s,PASSED
"callTestCase(findTestCase(""Library/LIB003 Select from Dropdown""), [""selectionName"":""selfieImageCheckStatus"", ""selectedOption"":ValidationImage], STOP_ON_FAILURE)",Chrome 136.0.0.0,,,2025-05-20 11:19:36,2025-05-20 11:19:36,0.806s,PASSED
"callTestCase(findTestCase(""Library/LIB003 Select from Dropdown""), [""selectionName"":""signatureCheckStatus"", ""selectedOption"":ValidationImage], STOP_ON_FAILURE)",Chrome 136.0.0.0,,,2025-05-20 11:19:36,2025-05-20 11:19:37,0.826s,PASSED
"click(findTestObject(""General/obj contains"", [""obj"":""button"", ""attr"":""text()"", ""val"":""Capture""]))",Chrome 136.0.0.0,,,2025-05-20 11:19:37,2025-05-20 11:19:38,0.547s,PASSED
additionalKeyword.allowBrowserPermission(),Chrome 136.0.0.0,,,2025-05-20 11:19:38,2025-05-20 11:19:46,8.252s,PASSED
"click(findTestObject(""Spesific/btn Capturephoto""))",Chrome 136.0.0.0,,,2025-05-20 11:19:46,2025-05-20 11:19:47,0.512s,PASSED
"click(findTestObject(""General/obj contains"", [""obj"":""button"", ""attr"":""text()"", ""val"":""Save and Exit""]))",Chrome 136.0.0.0,,,2025-05-20 11:19:47,2025-05-20 11:19:47,0.313s,PASSED
"callTestCase(findTestCase(""Library/LIB003 Select from Dropdown""), [""selectionName"":""videoCallStatus"", ""selectedOption"":videoCallStatus], STOP_ON_FAILURE)",Chrome 136.0.0.0,,,2025-05-20 11:19:47,2025-05-20 11:19:48,1.411s,PASSED
"setText(findTestObject(""General/obj"", [""obj"":""textarea"", ""attr"":""@formcontrolname"", ""val"":""note""]), ""testing"")",Chrome 136.0.0.0,,,2025-05-20 11:19:48,2025-05-20 11:19:49,0.443s,PASSED
takeFullPageScreenshot(),Chrome 136.0.0.0,,,2025-05-20 11:19:49,2025-05-20 11:19:51,2.438s,PASSED
"click(findTestObject(""General/obj contains"", [""obj"":""button"", ""attr"":""text()"", ""val"":""Save""]))",Chrome 136.0.0.0,,,2025-05-20 11:19:51,2025-05-20 11:19:51,0.292s,PASSED
takeFullPageScreenshot(),Chrome 136.0.0.0,,,2025-05-20 11:19:51,2025-05-20 11:19:54,2.491s,PASSED
"click(findTestObject(""General/obj contains"", [""obj"":""button"", ""attr"":""text()"", ""val"":""Back""]))",Chrome 136.0.0.0,,,2025-05-20 11:19:54,2025-05-20 11:19:57,2.953s,PASSED
takeScreenshot(),Chrome 136.0.0.0,,,2025-05-20 11:19:57,2025-05-20 11:19:57,0.281s,PASSED
